DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,cluster_id,adm1dhs,urban,path
IA-2015-7-00020371,IA,2015,15.28323872,79.56500236,22.0,1.4494515298694963,22.0,5.0,20371,2,R,dhs_train/IA-2015-7-00020371.npz
IA-2015-7-00020374,IA,2015,15.20418846,79.77935693,21.0,1.634203837355671,21.0,5.0,20374,2,R,dhs_train/IA-2015-7-00020374.npz
IA-2015-7-00020380,IA,2015,13.84137404,77.49286818,21.0,2.106848102808242,21.0,4.904761904761905,20380,2,U,dhs_train/IA-2015-7-00020380.npz
IA-2015-7-00020382,IA,2015,18.59549851,84.19516276,22.0,0.5298194813206132,22.0,3.363636363636364,20382,2,R,dhs_train/IA-2015-7-00020382.npz
IA-2015-7-00020383,IA,2015,14.53174223,77.52502508,21.0,0.9054677450957452,21.0,5.0,20383,2,R,dhs_train/IA-2015-7-00020383.npz
IA-2015-7-00020384,IA,2015,19.13016707,84.68694017,21.0,0.5327621927255092,21.0,4.761904761904762,20384,2,U,dhs_train/IA-2015-7-00020384.npz
IA-2015-7-00020389,IA,2015,14.13896268,77.81470607,20.0,1.913763784304078,20.0,5.0,20389,2,U,dhs_train/IA-2015-7-00020389.npz
IA-2015-7-00020393,IA,2015,16.28263494,80.43273869,22.0,3.0680323916180505,22.0,5.0,20393,2,U,dhs_train/IA-2015-7-00020393.npz
IA-2015-7-00020394,IA,2015,14.48650542,78.02697943,22.0,1.114792093904001,22.0,3.5454545454545454,20394,2,R,dhs_train/IA-2015-7-00020394.npz
IA-2015-7-00020397,IA,2015,18.844438,83.516369,21.0,0.8329315467057408,21.0,4.523809523809524,20397,2,R,dhs_train/IA-2015-7-00020397.npz
IA-2015-7-00020398,IA,2015,14.46870643,80.00012256,22.0,1.5243506203567296,22.0,4.909090909090909,20398,2,U,dhs_train/IA-2015-7-00020398.npz
IA-2015-7-00020399,IA,2015,15.16930164,79.98798709,21.0,1.7148042086154,21.0,4.619047619047619,20399,2,R,dhs_train/IA-2015-7-00020399.npz
IA-2015-7-00020402,IA,2015,14.14506773,79.86904504,21.0,2.7422413482900923,21.0,4.904761904761905,20402,2,U,dhs_train/IA-2015-7-00020402.npz
IA-2015-7-00020406,IA,2015,14.41977839,80.09688612,22.0,1.1013617737339747,22.0,4.181818181818182,20406,2,R,dhs_train/IA-2015-7-00020406.npz
IA-2015-7-00020408,IA,2015,16.14501453,80.92380761,21.0,1.6131327162446971,21.0,5.0,20408,2,R,dhs_train/IA-2015-7-00020408.npz
IA-2015-7-00020414,IA,2015,17.56783739,82.5057642,20.0,1.2486247200569285,20.0,4.15,20414,2,R,dhs_train/IA-2015-7-00020414.npz
IA-2015-7-00020421,IA,2015,18.78062987,84.45090892,21.0,0.4350506745228852,21.0,4.857142857142857,20421,2,R,dhs_train/IA-2015-7-00020421.npz
IA-2015-7-00020422,IA,2015,18.62585711,83.16214246,21.0,-0.4547702417399507,21.0,5.0,20422,2,R,dhs_train/IA-2015-7-00020422.npz
IA-2015-7-00020423,IA,2015,14.44868859,78.84731263,20.0,2.970339613371021,20.0,5.0,20423,2,U,dhs_train/IA-2015-7-00020423.npz
IA-2015-7-00020426,IA,2015,16.08501615,80.18541252,21.0,3.12265956635436,21.0,5.0,20426,2,U,dhs_train/IA-2015-7-00020426.npz
IA-2015-7-00020427,IA,2015,13.75948987,80.14687985,21.0,-0.0338914734179118,21.0,4.761904761904762,20427,2,R,dhs_train/IA-2015-7-00020427.npz
IA-2015-7-00020428,IA,2015,18.4444139,83.36576519,20.0,-0.5273533182102654,20.0,3.75,20428,2,R,dhs_train/IA-2015-7-00020428.npz
IA-2015-7-00020432,IA,2015,17.71655514,83.31252246,20.0,2.735095750139552,20.0,5.0,20432,2,U,dhs_train/IA-2015-7-00020432.npz
IA-2015-7-00020435,IA,2015,15.80779203,79.74455652,21.0,0.4481057421745568,21.0,4.9523809523809526,20435,2,R,dhs_train/IA-2015-7-00020435.npz
IA-2015-7-00020436,IA,2015,17.07280748,82.06472135,21.0,1.3801987816227694,21.0,4.857142857142857,20436,2,R,dhs_train/IA-2015-7-00020436.npz
IA-2015-7-00020437,IA,2015,17.12785479,81.70202567,22.0,1.9512351221303448,22.0,5.0,20437,2,R,dhs_train/IA-2015-7-00020437.npz
IA-2015-7-00020438,IA,2015,14.41975447,79.97628835,22.0,2.3659028179819943,22.0,4.636363636363637,20438,2,U,dhs_train/IA-2015-7-00020438.npz
IA-2015-7-00020443,IA,2015,18.28800946,83.58552958,21.0,0.428712836220801,21.0,5.0,20443,2,R,dhs_train/IA-2015-7-00020443.npz
IA-2015-7-00020444,IA,2015,15.33494292,79.38396215,22.0,1.0082297028669929,22.0,4.590909090909091,20444,2,R,dhs_train/IA-2015-7-00020444.npz
IA-2015-7-00020446,IA,2015,15.62927644,77.45565874,21.0,0.8801801356839956,21.0,4.571428571428571,20446,2,R,dhs_train/IA-2015-7-00020446.npz
IA-2015-7-00020448,IA,2015,14.35458448,80.07266123,22.0,0.8482556557192615,22.0,4.909090909090909,20448,2,R,dhs_train/IA-2015-7-00020448.npz
IA-2015-7-00020451,IA,2015,16.95469543,82.24916435,22.0,2.480083539177804,22.0,4.636363636363637,20451,2,U,dhs_train/IA-2015-7-00020451.npz
IA-2015-7-00020452,IA,2015,16.8990722,81.94267943,20.0,1.7341031935112805,20.0,4.5,20452,2,R,dhs_train/IA-2015-7-00020452.npz
IA-2015-7-00020453,IA,2015,17.00406273,80.90921529,22.0,0.7259924800237815,22.0,4.363636363636363,20453,2,R,dhs_train/IA-2015-7-00020453.npz
IA-2015-7-00020457,IA,2015,16.52940402,81.72916067,21.0,2.1970417286564747,21.0,5.0,20457,2,R,dhs_train/IA-2015-7-00020457.npz
IA-2015-7-00020461,IA,2015,13.73491617,78.5166555,21.0,-0.3625201547144488,21.0,4.142857142857143,20461,2,R,dhs_train/IA-2015-7-00020461.npz
IA-2015-7-00020464,IA,2015,14.70993792,79.97162746,22.0,0.7472138100223864,22.0,3.909090909090909,20464,2,R,dhs_train/IA-2015-7-00020464.npz
IA-2015-7-00020469,IA,2015,14.44688068,77.92962672,22.0,1.185499008639452,22.0,5.0,20469,2,R,dhs_train/IA-2015-7-00020469.npz
IA-2015-7-00020471,IA,2015,18.72578496,83.29039961,22.0,-1.575055905815507,22.0,4.227272727272728,20471,2,R,dhs_train/IA-2015-7-00020471.npz
IA-2015-7-00020473,IA,2015,16.98139422,80.44006849,22.0,0.7124162025166784,22.0,4.090909090909091,20473,2,R,dhs_train/IA-2015-7-00020473.npz
IA-2015-7-00020477,IA,2015,13.40720811,79.15906702,21.0,0.6578621457745122,21.0,4.904761904761905,20477,2,R,dhs_train/IA-2015-7-00020477.npz
IA-2015-7-00020481,IA,2015,16.77669076,81.69445507,21.0,0.5804780303063183,21.0,3.6666666666666665,20481,2,R,dhs_train/IA-2015-7-00020481.npz
IA-2015-7-00020482,IA,2015,14.0541198,79.58688038,22.0,1.4446937463797058,22.0,4.818181818181818,20482,2,R,dhs_train/IA-2015-7-00020482.npz
IA-2015-7-00020489,IA,2015,16.1605487,79.5251749,19.0,-0.7642745559517379,19.0,3.263157894736842,20489,2,R,dhs_train/IA-2015-7-00020489.npz
IA-2015-7-00020491,IA,2015,16.4537872,81.68576621,20.0,2.461369309975749,20.0,5.0,20491,2,R,dhs_train/IA-2015-7-00020491.npz
IA-2015-7-00020492,IA,2015,15.77677621,78.51017563,21.0,1.0622050882549032,21.0,3.4761904761904763,20492,2,R,dhs_train/IA-2015-7-00020492.npz
IA-2015-7-00020495,IA,2015,14.08424349,77.63480437,21.0,2.8166300536999374,21.0,4.904761904761905,20495,2,R,dhs_train/IA-2015-7-00020495.npz
IA-2015-7-00020497,IA,2015,17.72487349,82.3129982,20.0,2.6761055967177216,20.0,4.75,20497,2,U,dhs_train/IA-2015-7-00020497.npz
IA-2015-7-00020498,IA,2015,15.66466964,80.03690723,20.0,1.5651003311485048,20.0,4.9,20498,2,R,dhs_train/IA-2015-7-00020498.npz
IA-2015-7-00020500,IA,2015,16.51401744,80.26114044,20.0,0.6996450178080845,20.0,3.65,20500,2,R,dhs_train/IA-2015-7-00020500.npz
IA-2015-7-00020501,IA,2015,14.5733476,78.70228624,22.0,1.4602391799997485,22.0,4.636363636363637,20501,2,R,dhs_train/IA-2015-7-00020501.npz
IA-2015-7-00020502,IA,2015,13.74930428,77.627298,21.0,0.9412981568703784,21.0,4.619047619047619,20502,2,R,dhs_train/IA-2015-7-00020502.npz
IA-2015-7-00020503,IA,2015,16.7367918,81.72588025,21.0,0.6585874490004213,21.0,3.380952380952381,20503,2,R,dhs_train/IA-2015-7-00020503.npz
IA-2015-7-00020506,IA,2015,14.42159292,78.22310235,21.0,2.6063694618095417,21.0,5.0,20506,2,U,dhs_train/IA-2015-7-00020506.npz
IA-2015-7-00020508,IA,2015,15.80654366,80.41042901,20.0,1.8984517897309567,20.0,4.1,20508,2,R,dhs_train/IA-2015-7-00020508.npz
IA-2015-7-00020514,IA,2015,16.45056786,80.85849338,21.0,0.0801864740643787,21.0,4.238095238095238,20514,2,R,dhs_train/IA-2015-7-00020514.npz
IA-2015-7-00020517,IA,2015,18.63189604,83.34953415,21.0,-0.1217814807987981,21.0,4.904761904761905,20517,2,R,dhs_train/IA-2015-7-00020517.npz
IA-2015-7-00020521,IA,2015,15.60760221,79.83991042,22.0,2.4875586251057484,22.0,4.909090909090909,20521,2,R,dhs_train/IA-2015-7-00020521.npz
IA-2015-7-00020522,IA,2015,15.77619873,77.49050724,21.0,2.9579205450839483,21.0,5.0,20522,2,U,dhs_train/IA-2015-7-00020522.npz
IA-2015-7-00020526,IA,2015,16.90579656,80.2638605,21.0,1.468451805493206,21.0,4.809523809523809,20526,2,R,dhs_train/IA-2015-7-00020526.npz
IA-2015-7-00020531,IA,2015,16.59159876,82.07412875,22.0,2.202126281147701,22.0,4.7727272727272725,20531,2,R,dhs_train/IA-2015-7-00020531.npz
IA-2015-7-00020532,IA,2015,16.6938792,81.1050277,19.0,2.9357534612139973,19.0,5.0,20532,2,U,dhs_train/IA-2015-7-00020532.npz
IA-2015-7-00020534,IA,2015,13.33060301,79.57523404,20.0,0.8974371941796916,20.0,5.0,20534,2,U,dhs_train/IA-2015-7-00020534.npz
IA-2015-7-00020535,IA,2015,13.49444471,78.48237038,20.0,-0.2781277043732051,20.0,3.85,20535,2,R,dhs_train/IA-2015-7-00020535.npz
IA-2015-7-00020536,IA,2015,18.38371069,84.10757024,21.0,-0.2067550432351256,21.0,3.1904761904761907,20536,2,R,dhs_train/IA-2015-7-00020536.npz
IA-2015-7-00020537,IA,2015,14.45931844,79.98278879,22.0,2.925334163160428,22.0,4.909090909090909,20537,2,U,dhs_train/IA-2015-7-00020537.npz
IA-2015-7-00020538,IA,2015,15.60163074,79.11895693,21.0,2.4236929115231023,21.0,4.904761904761905,20538,2,U,dhs_train/IA-2015-7-00020538.npz
IA-2015-7-00020540,IA,2015,15.93327736,79.06310473,20.0,1.8180140746601663,20.0,5.0,20540,2,R,dhs_train/IA-2015-7-00020540.npz
IA-2015-7-00020543,IA,2015,16.23571731,80.05116495,20.0,2.883160516275926,20.0,5.0,20543,2,U,dhs_train/IA-2015-7-00020543.npz
IA-2015-7-00020547,IA,2015,14.39458938,78.82619574,21.0,0.7066910447428237,21.0,4.333333333333333,20547,2,R,dhs_train/IA-2015-7-00020547.npz
IA-2015-7-00020558,IA,2015,14.19915079,78.16231921,21.0,2.112292162283623,21.0,5.0,20558,2,R,dhs_train/IA-2015-7-00020558.npz
IA-2015-7-00020559,IA,2015,15.38114609,78.27178423,21.0,1.4522797014395514,21.0,4.714285714285714,20559,2,R,dhs_train/IA-2015-7-00020559.npz
IA-2015-7-00020560,IA,2015,14.42365607,78.24141935,20.0,2.721965531033473,20.0,5.0,20560,2,U,dhs_train/IA-2015-7-00020560.npz
IA-2015-7-00020561,IA,2015,14.33708384,78.39607749,20.0,1.7920715908721954,20.0,4.9,20561,2,R,dhs_train/IA-2015-7-00020561.npz
IA-2015-7-00020562,IA,2015,17.05493067,81.00973412,19.0,2.815867420020433,19.0,5.0,20562,2,R,dhs_train/IA-2015-7-00020562.npz
IA-2015-7-00020563,IA,2015,16.26685629,80.62342031,21.0,1.2975269251416175,21.0,4.809523809523809,20563,2,R,dhs_train/IA-2015-7-00020563.npz
IA-2015-7-00020565,IA,2015,14.67426767,77.61087046,19.0,2.915471424465472,19.0,5.0,20565,2,U,dhs_train/IA-2015-7-00020565.npz
IA-2015-7-00020570,IA,2015,16.57228918,82.00971828,21.0,2.3505935803106577,21.0,5.0,20570,2,U,dhs_train/IA-2015-7-00020570.npz
IA-2015-7-00020571,IA,2015,16.34462045,80.42788486,22.0,2.416385594581619,22.0,4.863636363636363,20571,2,U,dhs_train/IA-2015-7-00020571.npz
IA-2015-7-00020575,IA,2015,13.54172706,78.57048977,21.0,0.6423249257494391,21.0,4.523809523809524,20575,2,R,dhs_train/IA-2015-7-00020575.npz
IA-2015-7-00020580,IA,2015,16.31851968,81.06428753,21.0,0.4514996354155212,21.0,4.190476190476191,20580,2,R,dhs_train/IA-2015-7-00020580.npz
IA-2015-7-00020581,IA,2015,16.55155612,80.58216469,21.0,2.05534470299786,21.0,5.0,20581,2,U,dhs_train/IA-2015-7-00020581.npz
IA-2015-7-00020583,IA,2015,16.59269502,82.01685778,20.0,3.0796358791795244,20.0,5.0,20583,2,U,dhs_train/IA-2015-7-00020583.npz
IA-2015-7-00020584,IA,2015,18.39865941,83.71951275,20.0,0.4404457780139795,20.0,4.3,20584,2,R,dhs_train/IA-2015-7-00020584.npz
IA-2015-7-00020587,IA,2015,18.66502967,83.55269755,22.0,0.0783157448771642,22.0,4.954545454545454,20587,2,R,dhs_train/IA-2015-7-00020587.npz
IA-2015-7-00020591,IA,2015,14.71775115,77.59300624,21.0,2.9684882816910245,21.0,5.0,20591,2,U,dhs_train/IA-2015-7-00020591.npz
IA-2015-7-00020592,IA,2015,13.65389736,79.41020344,20.0,2.557239037297573,20.0,4.3,20592,2,U,dhs_train/IA-2015-7-00020592.npz
IA-2015-7-00020593,IA,2015,16.30078003,80.45007311,21.0,3.04898718067152,21.0,5.0,20593,2,U,dhs_train/IA-2015-7-00020593.npz
IA-2015-7-00020594,IA,2015,15.6192017,80.09179212,21.0,1.804838920436569,21.0,4.238095238095238,20594,2,R,dhs_train/IA-2015-7-00020594.npz
IA-2015-7-00020595,IA,2015,16.32211625,80.41271282,19.0,3.004799360298347,19.0,5.0,20595,2,U,dhs_train/IA-2015-7-00020595.npz
IA-2015-7-00020596,IA,2015,14.81585824,79.02471291,20.0,1.6007180121305895,20.0,4.7,20596,2,R,dhs_train/IA-2015-7-00020596.npz
IA-2015-7-00020599,IA,2015,13.16118581,79.12276742,21.0,0.2556964482903529,21.0,5.0,20599,2,R,dhs_train/IA-2015-7-00020599.npz
IA-2015-7-00020600,IA,2015,16.87323357,82.20901323,21.0,1.1520023939942938,21.0,4.857142857142857,20600,2,R,dhs_train/IA-2015-7-00020600.npz
IA-2015-7-00020602,IA,2015,18.2619883,83.76870217,20.0,0.6799476230763222,20.0,4.15,20602,2,R,dhs_train/IA-2015-7-00020602.npz
IA-2015-7-00020607,IA,2015,13.86551514,77.70742672,20.0,1.736168321434186,20.0,4.9,20607,2,R,dhs_train/IA-2015-7-00020607.npz
IA-2015-7-00020610,IA,2015,16.77278196,80.46243632,21.0,1.352591558137869,21.0,4.761904761904762,20610,2,R,dhs_train/IA-2015-7-00020610.npz
IA-2015-7-00020611,IA,2015,16.75664778,81.67550089,21.0,1.967862799944187,21.0,4.238095238095238,20611,2,R,dhs_train/IA-2015-7-00020611.npz
IA-2015-7-00020620,IA,2015,16.41214603,80.26441726,20.0,1.4461553941113523,20.0,4.8,20620,2,R,dhs_train/IA-2015-7-00020620.npz
IA-2015-7-00020623,IA,2015,17.89953784,83.18770501,22.0,0.5618992708794185,22.0,3.863636363636364,20623,2,R,dhs_train/IA-2015-7-00020623.npz
IA-2015-7-00020624,IA,2015,16.70745994,81.10602388,19.0,2.9149222838042506,19.0,5.0,20624,2,U,dhs_train/IA-2015-7-00020624.npz
IA-2015-7-00020626,IA,2015,14.73484408,78.64691021,22.0,1.0043290965008742,22.0,3.8181818181818175,20626,2,R,dhs_train/IA-2015-7-00020626.npz
IA-2015-7-00020632,IA,2015,17.44517212,82.80025658,21.0,1.8280256354274007,21.0,4.809523809523809,20632,2,R,dhs_train/IA-2015-7-00020632.npz
IA-2015-7-00020633,IA,2015,15.79294967,80.00494118,20.0,2.031917026454303,20.0,5.0,20633,2,R,dhs_train/IA-2015-7-00020633.npz
IA-2015-7-00020634,IA,2015,13.81173751,78.46046538,19.0,-0.0534597404392886,19.0,3.947368421052632,20634,2,R,dhs_train/IA-2015-7-00020634.npz
IA-2015-7-00020638,IA,2015,14.91762223,77.68892017,21.0,1.3657550606740974,21.0,5.0,20638,2,R,dhs_train/IA-2015-7-00020638.npz
IA-2015-7-00020641,IA,2015,16.55848898,81.3278003,20.0,1.2983270583674211,20.0,5.0,20641,2,R,dhs_train/IA-2015-7-00020641.npz
IA-2015-7-00020643,IA,2015,13.47812964,79.77345193,20.0,-0.4334247529831116,20.0,4.8,20643,2,R,dhs_train/IA-2015-7-00020643.npz
IA-2015-7-00020647,IA,2015,16.47136048,79.43159902,21.0,2.095358901069035,21.0,4.809523809523809,20647,2,U,dhs_train/IA-2015-7-00020647.npz
IA-2015-7-00020650,IA,2015,12.87670393,78.36108114,21.0,1.6436773295086922,21.0,4.761904761904762,20650,2,R,dhs_train/IA-2015-7-00020650.npz
IA-2015-7-00020653,IA,2015,14.89522302,77.50952421,21.0,0.8441036711325743,21.0,4.476190476190476,20653,2,R,dhs_train/IA-2015-7-00020653.npz
IA-2015-7-00020655,IA,2015,12.90928001,78.48318973,21.0,0.8762980543192561,21.0,4.904761904761905,20655,2,R,dhs_train/IA-2015-7-00020655.npz
IA-2015-7-00020658,IA,2015,15.65971345,77.14827549,22.0,0.8253702504780218,22.0,4.636363636363637,20658,2,R,dhs_train/IA-2015-7-00020658.npz
IA-2015-7-00020659,IA,2015,15.37588091,79.86200621,21.0,1.559369994345758,21.0,5.0,20659,2,R,dhs_train/IA-2015-7-00020659.npz
IA-2015-7-00020662,IA,2015,16.78856069,80.8544751,22.0,1.0652589918515896,22.0,4.818181818181818,20662,2,U,dhs_train/IA-2015-7-00020662.npz
IA-2015-7-00020667,IA,2015,16.54075145,80.61682189,22.0,2.790491730828449,22.0,4.818181818181818,20667,2,U,dhs_train/IA-2015-7-00020667.npz
IA-2015-7-00020668,IA,2015,15.34974459,78.45554274,20.0,2.2286160669453148,20.0,4.5,20668,2,R,dhs_train/IA-2015-7-00020668.npz
IA-2015-7-00020670,IA,2015,16.81560379,81.32953496,21.0,0.732851374401357,21.0,2.523809523809524,20670,2,R,dhs_train/IA-2015-7-00020670.npz
IA-2015-7-00020673,IA,2015,14.91856225,77.99832494,20.0,2.8782663635637284,20.0,5.0,20673,2,U,dhs_train/IA-2015-7-00020673.npz
IA-2015-7-00020674,IA,2015,15.99067303,80.11968601,20.0,2.832851490832628,20.0,5.0,20674,2,R,dhs_train/IA-2015-7-00020674.npz
IA-2015-7-00020675,IA,2015,14.48064879,78.82550533,21.0,3.103998674087121,21.0,5.0,20675,2,U,dhs_train/IA-2015-7-00020675.npz
IA-2015-7-00020681,IA,2015,18.1827565,83.65864911,20.0,2.2840985335196504,20.0,4.6,20681,2,R,dhs_train/IA-2015-7-00020681.npz
IA-2015-7-00020693,IA,2015,14.89945064,79.98273794,19.0,2.398500492177837,19.0,4.947368421052632,20693,2,U,dhs_train/IA-2015-7-00020693.npz
IA-2015-7-00020694,IA,2015,17.13219752,82.33829422,21.0,2.323205013309849,21.0,5.0,20694,2,R,dhs_train/IA-2015-7-00020694.npz
IA-2015-7-00020695,IA,2015,16.23363537,80.65040698,21.0,2.5570870043718443,21.0,4.523809523809524,20695,2,U,dhs_train/IA-2015-7-00020695.npz
IA-2015-7-00020696,IA,2015,15.24112221,78.27798091,22.0,2.749518308453625,22.0,5.0,20696,2,R,dhs_train/IA-2015-7-00020696.npz
IA-2015-7-00020697,IA,2015,16.93768393,81.09018728,21.0,0.7234285363486517,21.0,4.809523809523809,20697,2,R,dhs_train/IA-2015-7-00020697.npz
IA-2015-7-00020705,IA,2015,13.5609193,78.95828333,22.0,0.4395445467603943,22.0,4.181818181818182,20705,2,R,dhs_train/IA-2015-7-00020705.npz
IA-2015-7-00020711,IA,2015,16.02629608,79.94164003,20.0,1.523584780256281,20.0,4.9,20711,2,R,dhs_train/IA-2015-7-00020711.npz
IA-2015-7-00020712,IA,2015,16.86252379,81.96330565,20.0,1.2453130598261344,20.0,3.5,20712,2,R,dhs_train/IA-2015-7-00020712.npz
IA-2015-7-00020714,IA,2015,16.66814633,81.03220519,21.0,0.7827170914550103,21.0,5.0,20714,2,R,dhs_train/IA-2015-7-00020714.npz
IA-2015-7-00020716,IA,2015,18.69984231,84.17107571,20.0,-1.0943499773485814,20.0,3.25,20716,2,R,dhs_train/IA-2015-7-00020716.npz
IA-2015-7-00020718,IA,2015,16.48427026,81.34020044,22.0,1.249978870984786,22.0,5.0,20718,2,R,dhs_train/IA-2015-7-00020718.npz
IA-2015-7-00020720,IA,2015,15.91600228,80.58251304,19.0,0.490092494947552,19.0,3.947368421052632,20720,2,R,dhs_train/IA-2015-7-00020720.npz
IA-2015-7-00020721,IA,2015,14.52335949,79.73644213,21.0,-0.0854175317320425,21.0,4.0,20721,2,R,dhs_train/IA-2015-7-00020721.npz
IA-2015-7-00020722,IA,2015,18.03996535,83.46730029,20.0,0.2030443020787502,20.0,4.25,20722,2,R,dhs_train/IA-2015-7-00020722.npz
IA-2015-7-00020726,IA,2015,16.79221961,80.83770511,20.0,2.50756643868432,20.0,5.0,20726,2,U,dhs_train/IA-2015-7-00020726.npz
IA-2015-7-00020729,IA,2015,18.12116098,83.14381603,20.0,2.28728069199157,20.0,5.0,20729,2,R,dhs_train/IA-2015-7-00020729.npz
IA-2015-7-00020730,IA,2015,14.89807531,77.48196118,20.0,0.7696454436167688,20.0,4.3,20730,2,R,dhs_train/IA-2015-7-00020730.npz
IA-2015-7-00020732,IA,2015,16.70287212,81.66189473,20.0,1.9975741392478623,20.0,4.5,20732,2,R,dhs_train/IA-2015-7-00020732.npz
IA-2015-7-00020734,IA,2015,18.35319161,83.55128982,22.0,1.4937372716820878,22.0,5.0,20734,2,R,dhs_train/IA-2015-7-00020734.npz
IA-2015-7-00020735,IA,2015,14.01364529,77.06106143,22.0,0.7727889555475652,22.0,5.0,20735,2,R,dhs_train/IA-2015-7-00020735.npz
IA-2015-7-00020737,IA,2015,16.29616899,80.44305084,22.0,2.8658669947883424,22.0,5.0,20737,2,U,dhs_train/IA-2015-7-00020737.npz
IA-2015-7-00020740,IA,2015,14.47520563,80.02788295,22.0,1.7134349123885946,22.0,5.0,20740,2,R,dhs_train/IA-2015-7-00020740.npz
IA-2015-7-00020744,IA,2015,12.7459743,78.34431309,19.0,2.391127724709512,19.0,5.0,20744,2,U,dhs_train/IA-2015-7-00020744.npz
IA-2015-7-00020748,IA,2015,18.28443947,83.9029816,20.0,2.754659232217997,20.0,4.75,20748,2,U,dhs_train/IA-2015-7-00020748.npz
IA-2015-7-00020750,IA,2015,17.69864189,82.99329305,20.0,1.2356118362789827,20.0,4.8,20750,2,R,dhs_train/IA-2015-7-00020750.npz
IA-2015-7-00020753,IA,2015,14.69027239,77.55891581,22.0,2.559100027913517,22.0,5.0,20753,2,U,dhs_train/IA-2015-7-00020753.npz
IA-2015-7-00020754,IA,2015,18.78086632,84.41257232,23.0,-0.3562911459201764,23.0,3.5217391304347827,20754,2,R,dhs_train/IA-2015-7-00020754.npz
IA-2015-7-00020757,IA,2015,16.99269468,82.04774506,22.0,1.624329706660764,22.0,4.5,20757,2,R,dhs_train/IA-2015-7-00020757.npz
IA-2015-7-00020758,IA,2015,16.70691223,81.10235271,22.0,2.626083544370025,22.0,4.909090909090909,20758,2,U,dhs_train/IA-2015-7-00020758.npz
IA-2015-7-00020762,IA,2015,18.82687236,84.52403014,22.0,-0.2717737697050311,22.0,3.909090909090909,20762,2,R,dhs_train/IA-2015-7-00020762.npz
IA-2015-7-00020764,IA,2015,15.04483531,77.15625548,20.0,1.563026857541607,20.0,5.0,20764,2,R,dhs_train/IA-2015-7-00020764.npz
IA-2015-7-00020767,IA,2015,14.47917923,78.81505994,19.0,3.0377137777075247,19.0,5.0,20767,2,U,dhs_train/IA-2015-7-00020767.npz
IA-2015-7-00020768,IA,2015,16.04501028,79.735085,21.0,2.8760425653078894,21.0,4.904761904761905,20768,2,U,dhs_train/IA-2015-7-00020768.npz
IA-2015-7-00020769,IA,2015,16.28555712,80.4507206,20.0,3.02189914180688,20.0,5.0,20769,2,U,dhs_train/IA-2015-7-00020769.npz
IA-2015-7-00020771,IA,2015,17.93143145,83.42553136,21.0,2.188174685146492,21.0,4.809523809523809,20771,2,U,dhs_train/IA-2015-7-00020771.npz
IA-2015-7-00020772,IA,2015,16.81048353,80.22072675,21.0,2.000715852498322,21.0,4.523809523809524,20772,2,R,dhs_train/IA-2015-7-00020772.npz
IA-2015-7-00020775,IA,2015,14.49160263,78.81602472,20.0,2.857755772151784,20.0,5.0,20775,2,U,dhs_train/IA-2015-7-00020775.npz
IA-2015-7-00020779,IA,2015,17.71679691,83.31154353,18.0,3.0264432767138296,18.0,5.0,20779,2,U,dhs_train/IA-2015-7-00020779.npz
IA-2015-7-00020786,IA,2015,18.54167,83.94595469,19.0,0.2499018471428283,19.0,3.263157894736842,20786,2,R,dhs_train/IA-2015-7-00020786.npz
IA-2015-7-00020789,IA,2015,14.29185223,79.87573842,20.0,1.0685604096625716,20.0,5.0,20789,2,R,dhs_train/IA-2015-7-00020789.npz
IA-2015-7-00020790,IA,2015,17.19316591,81.45335032,21.0,0.7700874757442545,21.0,5.0,20790,2,R,dhs_train/IA-2015-7-00020790.npz
IA-2015-7-00020791,IA,2015,16.44359229,79.88004,20.0,1.4629705451902364,20.0,4.7,20791,2,R,dhs_train/IA-2015-7-00020791.npz
IA-2015-7-00020794,IA,2015,15.96198567,80.76815767,22.0,0.343395314432117,22.0,4.545454545454546,20794,2,R,dhs_train/IA-2015-7-00020794.npz
IA-2015-7-00020798,IA,2015,15.90500788,79.51843345,21.0,-0.5072447577615182,21.0,3.857142857142857,20798,2,R,dhs_train/IA-2015-7-00020798.npz
IA-2015-7-00020800,IA,2015,16.29495231,80.44707464,21.0,3.0297339471643645,21.0,5.0,20800,2,U,dhs_train/IA-2015-7-00020800.npz
